"rules","support","confidence","lift"
"{AB4} => {M4}",0.265822784810127,0.6,2.25714285714286
"{I4,M4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AE4,M4} => {AB4}",0.20253164556962,1,2.25714285714286
"{K4,M4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AG4,M4} => {AB4}",0.240506329113924,1,2.25714285714286
"{M4,Y4} => {AB4}",0.265822784810127,1,2.25714285714286
"{M4,R3} => {AB4}",0.215189873417722,1,2.25714285714286
"{A3,M4} => {AB4}",0.215189873417722,1,2.25714285714286
"{I4,X4} => {AB4}",0.227848101265823,1,2.25714285714286
"{AE4,I4} => {AB4}",0.215189873417722,1,2.25714285714286
"{I4,K4} => {AB4}",0.215189873417722,1,2.25714285714286
"{AG4,I4} => {AB4}",0.227848101265823,1,2.25714285714286
"{I4,J4} => {AB4}",0.215189873417722,1,2.25714285714286
"{AE4,T4} => {AB4}",0.215189873417722,1,2.25714285714286
"{I4,M4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AE4,M4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{K4,M4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AG4,M4,Y4} => {AB4}",0.240506329113924,1,2.25714285714286
"{A3,AG4,M4} => {AB4}",0.20253164556962,1,2.25714285714286
"{M4,R3,Y4} => {AB4}",0.215189873417722,1,2.25714285714286
"{A3,M4,Y4} => {AB4}",0.215189873417722,1,2.25714285714286
"{AD4,AE4,AG4} => {AB4}",0.20253164556962,1,2.25714285714286
"{I4,X4,Y4} => {AB4}",0.215189873417722,1,2.25714285714286
"{A3,I4,X4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AE4,I4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{I4,K4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AG4,I4,Y4} => {AB4}",0.215189873417722,1,2.25714285714286
"{AG4,I4,R3} => {AB4}",0.20253164556962,1,2.25714285714286
"{A3,AG4,I4} => {AB4}",0.20253164556962,1,2.25714285714286
"{I4,J4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{I4,R3,Y4} => {AB4}",0.227848101265823,1,2.25714285714286
"{A3,I4,R3} => {AB4}",0.20253164556962,1,2.25714285714286
"{AE4,AG4,T4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AE4,T4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{A3,AG4,M4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{A3,I4,X4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{A3,AG4,I4,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{A3,I4,R3,Y4} => {AB4}",0.20253164556962,1,2.25714285714286
"{AB4,U4,Y4} => {T4}",0.215189873417722,0.739130434782609,2.24581939799331
"{AG4,Y4} => {M4}",0.240506329113924,0.59375,2.23363095238095
"{AB4,T4} => {U4}",0.240506329113924,0.904761904761905,2.23363095238095
"{AB4,AG4,Y4} => {Z4}",0.20253164556962,0.615384615384615,2.20979020979021
"{AB4,Q4,Y4} => {I4}",0.20253164556962,0.727272727272727,2.20979020979021
"{AB4,AE4,AG4} => {T4}",0.20253164556962,0.727272727272727,2.20979020979021
"{AB4,AD4} => {U4}",0.215189873417722,0.894736842105263,2.20888157894737
"{AB4,T4,Y4} => {U4}",0.215189873417722,0.894736842105263,2.20888157894737
"{AB4,K4,Y4} => {B4}",0.215189873417722,0.80952380952381,2.20525451559934
"{N4,Y4} => {U4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AB4,Z4} => {U4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AD4,T4} => {U4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AD4,AG4} => {U4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AD4,AG4} => {AE4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AG4,T4} => {AE4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AB4,Y4,Z4} => {U4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AB4,AD4,Y4} => {U4}",0.20253164556962,0.888888888888889,2.19444444444444
"{AE4,Y4} => {Z4}",0.215189873417722,0.607142857142857,2.1801948051948
"{A3,AG4,Y4} => {Z4}",0.215189873417722,0.607142857142857,2.1801948051948
"{AB4,AG4} => {AD4}",0.215189873417722,0.62962962962963,2.16264090177134
"{I4,Y4} => {X4}",0.215189873417722,0.708333333333333,2.15224358974359
"{AE4,Y4} => {M4}",0.20253164556962,0.571428571428571,2.14965986394558
"{K4,Y4} => {M4}",0.20253164556962,0.571428571428571,2.14965986394558
"{A3,AG4,Y4} => {M4}",0.20253164556962,0.571428571428571,2.14965986394558
"{I4,R3} => {AB4}",0.240506329113924,0.95,2.14428571428571
"{AE4,U4} => {AB4}",0.227848101265823,0.947368421052632,2.13834586466165
"{Q4,U4} => {AB4}",0.227848101265823,0.947368421052632,2.13834586466165
"{U4,Y4} => {T4}",0.240506329113924,0.703703703703704,2.13817663817664
"{A3,AB4,Y4} => {I4}",0.240506329113924,0.703703703703704,2.13817663817664
"{AB4,AD4,AE4} => {AG4}",0.20253164556962,1,2.13513513513514
"{AG4,Y4} => {Z4}",0.240506329113924,0.59375,2.13210227272727
"{AD4,AG4} => {AB4}",0.215189873417722,0.944444444444444,2.13174603174603
"{U4,X4} => {AB4}",0.215189873417722,0.944444444444444,2.13174603174603
"{J4,X4} => {AB4}",0.215189873417722,0.944444444444444,2.13174603174603
"{I4,Q4} => {AB4}",0.215189873417722,0.944444444444444,2.13174603174603
"{AG4,T4} => {AB4}",0.215189873417722,0.944444444444444,2.13174603174603
"{AE4,U4,Y4} => {AB4}",0.215189873417722,0.944444444444444,2.13174603174603
"{AB4,AG4} => {Z4}",0.20253164556962,0.592592592592593,2.12794612794613
"{A3,AB4,Y4} => {Z4}",0.20253164556962,0.592592592592593,2.12794612794613
"{U4,Z4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{AD4,AE4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{AF4,AG4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{Q4,T4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{U4,Y4,Z4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{AD4,AG4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{K4,X4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{AG4,X4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{I4,U4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{I4,Q4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{AG4,T4,U4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{AG4,T4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{AE4,AG4,U4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{Q4,U4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{K4,U4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{R3,U4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{A3,AG4,Q4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{A3,AG4,Q4,Y4} => {AB4}",0.20253164556962,0.941176470588235,2.12436974789916
"{B4,Y4} => {AD4}",0.20253164556962,0.615384615384615,2.11371237458194
"{AB4,AE4} => {AD4}",0.20253164556962,0.615384615384615,2.11371237458194
"{AE4,AG4} => {AD4}",0.20253164556962,0.615384615384615,2.11371237458194
"{AB4,AG4,Y4} => {AD4}",0.20253164556962,0.615384615384615,2.11371237458194
"{AB4,U4,Y4} => {I4}",0.20253164556962,0.695652173913043,2.11371237458194
"{A3,AB4,AG4} => {I4}",0.20253164556962,0.695652173913043,2.11371237458194
"{A3,U4,Y4} => {T4}",0.20253164556962,0.695652173913043,2.11371237458194
"{A3,AB4,AG4,Y4} => {I4}",0.20253164556962,0.695652173913043,2.11371237458194
"{AB4,AE4,Y4} => {AF4}",0.20253164556962,0.666666666666667,2.10666666666667
"{AB4,K4} => {B4}",0.215189873417722,0.772727272727273,2.10501567398119
"{X4} => {I4}",0.227848101265823,0.692307692307692,2.10355029585799
"{I4} => {X4}",0.227848101265823,0.692307692307692,2.10355029585799
"{T4} => {U4}",0.278481012658228,0.846153846153846,2.08894230769231
"{U4} => {T4}",0.278481012658228,0.6875,2.08894230769231
"{AB4,Y4} => {I4}",0.278481012658228,0.6875,2.08894230769231
"{A3,Z4} => {U4}",0.20253164556962,0.842105263157895,2.07894736842105
"{A3,AD4} => {U4}",0.20253164556962,0.842105263157895,2.07894736842105
"{AB4,AD4} => {AE4}",0.20253164556962,0.842105263157895,2.07894736842105
"{A3,T4} => {U4}",0.20253164556962,0.842105263157895,2.07894736842105
"{AG4,B4} => {AE4}",0.20253164556962,0.842105263157895,2.07894736842105
"{AB4,AH3} => {AE4}",0.20253164556962,0.842105263157895,2.07894736842105
"{AG4,C3} => {AE4}",0.20253164556962,0.842105263157895,2.07894736842105
"{A3,Y4,Z4} => {U4}",0.20253164556962,0.842105263157895,2.07894736842105
"{A3,AD4,Y4} => {U4}",0.20253164556962,0.842105263157895,2.07894736842105
"{A3,T4,Y4} => {U4}",0.20253164556962,0.842105263157895,2.07894736842105
"{AB4,T4,Y4} => {AE4}",0.20253164556962,0.842105263157895,2.07894736842105
"{AG4,B4,Y4} => {AE4}",0.20253164556962,0.842105263157895,2.07894736842105
"{AB4,AG4,U4} => {AE4}",0.20253164556962,0.842105263157895,2.07894736842105
"{A3,X4} => {B4}",0.20253164556962,0.761904761904762,2.07553366174056
"{I4,Y4} => {AB4}",0.278481012658228,0.916666666666667,2.06904761904762
"{AB4,U4} => {X4}",0.215189873417722,0.68,2.06615384615385
"{AB4,U4} => {I4}",0.215189873417722,0.68,2.06615384615385
"{AB4,Q4} => {I4}",0.215189873417722,0.68,2.06615384615385
"{AB4,AE4} => {AF4}",0.215189873417722,0.653846153846154,2.06615384615385
"{A3,AB4} => {I4}",0.240506329113924,0.678571428571429,2.06181318681319
"{A3,AE4,Y4} => {AB4}",0.265822784810127,0.91304347826087,2.06086956521739
"{A3,AB4} => {Z4}",0.20253164556962,0.571428571428571,2.05194805194805
"{K4,Y4} => {Z4}",0.20253164556962,0.571428571428571,2.05194805194805
"{AG4,R3} => {Z4}",0.20253164556962,0.571428571428571,2.05194805194805
"{X4,Y4} => {AB4}",0.253164556962025,0.909090909090909,2.05194805194805
"{K4,Y4} => {B4}",0.265822784810127,0.75,2.04310344827586
"{A3,I4} => {AB4}",0.240506329113924,0.904761904761905,2.0421768707483
"{AG4,U4} => {AB4}",0.240506329113924,0.904761904761905,2.0421768707483
"{A3,I4,Y4} => {AB4}",0.240506329113924,0.904761904761905,2.0421768707483
"{A3,AE4,AG4} => {AB4}",0.240506329113924,0.904761904761905,2.0421768707483
"{A3,AE4,AG4,Y4} => {AB4}",0.240506329113924,0.904761904761905,2.0421768707483
"{AD4} => {U4}",0.240506329113924,0.826086956521739,2.03940217391304
"{U4} => {AD4}",0.240506329113924,0.59375,2.03940217391304
"{T4,Y4} => {U4}",0.240506329113924,0.826086956521739,2.03940217391304
"{A3,AB4,AG4} => {AE4}",0.240506329113924,0.826086956521739,2.03940217391304
"{A3,AB4,AG4,Y4} => {AE4}",0.240506329113924,0.826086956521739,2.03940217391304
"{A3,AB4,Y4} => {AD4}",0.20253164556962,0.592592592592593,2.0354267310789
"{A3,AG4} => {Z4}",0.215189873417722,0.566666666666667,2.03484848484848
"{AE4,Y4} => {AF4}",0.227848101265823,0.642857142857143,2.03142857142857
"{A3,X4,Y4} => {AB4}",0.227848101265823,0.9,2.03142857142857
"{AG4,U4,Y4} => {AB4}",0.227848101265823,0.9,2.03142857142857
"{AG4,Q4,Y4} => {AB4}",0.227848101265823,0.9,2.03142857142857
"{AG4,K4,Y4} => {AB4}",0.227848101265823,0.9,2.03142857142857
"{AB4,AG4} => {I4}",0.227848101265823,0.666666666666667,2.02564102564103
"{A3,U4} => {T4}",0.20253164556962,0.666666666666667,2.02564102564103
"{A3,AB4,Y4} => {X4}",0.227848101265823,0.666666666666667,2.02564102564103
"{AB4,AE4,Y4} => {I4}",0.20253164556962,0.666666666666667,2.02564102564103
"{AB4,AE4,Y4} => {T4}",0.20253164556962,0.666666666666667,2.02564102564103
"{AB4,Y4} => {Z4}",0.227848101265823,0.5625,2.01988636363636
"{AD4,Y4} => {U4}",0.227848101265823,0.818181818181818,2.01988636363636
"{AG4,Q4} => {AE4}",0.227848101265823,0.818181818181818,2.01988636363636
"{AD4,U4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{AE4,AF4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{K4,X4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{AG4,X4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{I4,U4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{AG4,B4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{K4,U4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{T4,U4,Y4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{AG4,B4,Y4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{A3,AG4,K4,Y4} => {AB4}",0.215189873417722,0.894736842105263,2.01954887218045
"{AB4,AE4,R3} => {AG4}",0.215189873417722,0.944444444444444,2.01651651651652
"{A3,AE4,R3,Y4} => {AG4}",0.215189873417722,0.944444444444444,2.01651651651652
"{AB4,AG4} => {AE4}",0.278481012658228,0.814814814814815,2.01157407407407
"{A3,M4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{AD4,AE4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{AE4,T4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{A3,AB4,M4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{A3,M4,Y4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{AB4,AE4,T4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{A3,AB4,M4,Y4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{AB4,AE4,R3,Y4} => {AG4}",0.20253164556962,0.941176470588235,2.00953895071542
"{N4,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{A3,AG4} => {M4}",0.20253164556962,0.533333333333333,2.00634920634921
"{O3,Q4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{AD4,U4,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{AE4,AF4,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{AE4,B4,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{A3,AG4,B4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{A3,AG4,U4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{AE4,Q4,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{A3,AG4,B4,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{A3,AG4,U4,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{A3,AE4,R3,Y4} => {AB4}",0.20253164556962,0.888888888888889,2.00634920634921
"{AB4,T4} => {AE4}",0.215189873417722,0.80952380952381,1.9985119047619
"{AG4,U4} => {AE4}",0.215189873417722,0.80952380952381,1.9985119047619
"{AB4,AG4,R3} => {AE4}",0.215189873417722,0.80952380952381,1.9985119047619
"{I4} => {AB4}",0.291139240506329,0.884615384615385,1.9967032967033
"{AB4} => {I4}",0.291139240506329,0.657142857142857,1.9967032967033
"{AB4,AG4,Y4} => {AE4}",0.265822784810127,0.807692307692308,1.99399038461538
"{AB4,AE4} => {I4}",0.215189873417722,0.653846153846154,1.98668639053254
"{AB4,AE4} => {T4}",0.215189873417722,0.653846153846154,1.98668639053254
"{AB4,AG4,Y4} => {I4}",0.215189873417722,0.653846153846154,1.98668639053254
"{A3,AE4} => {AB4}",0.278481012658228,0.88,1.98628571428571
"{AD4,Y4} => {B4}",0.20253164556962,0.727272727272727,1.98119122257053
"{X4,Y4} => {B4}",0.20253164556962,0.727272727272727,1.98119122257053
"{E3,Y4} => {B4}",0.20253164556962,0.727272727272727,1.98119122257053
"{W4} => {U4}",0.20253164556962,0.8,1.975
"{U4} => {W4}",0.20253164556962,0.5,1.975
"{N4} => {U4}",0.20253164556962,0.8,1.975
"{U4} => {N4}",0.20253164556962,0.5,1.975
"{AB4,Y4} => {N4}",0.20253164556962,0.5,1.975
"{AB4,B4} => {AE4}",0.20253164556962,0.8,1.975
"{AB4,B4,Y4} => {AE4}",0.20253164556962,0.8,1.975
"{AG4,U4,Y4} => {AE4}",0.20253164556962,0.8,1.975
"{AG4,Q4,Y4} => {AE4}",0.20253164556962,0.8,1.975
"{AE4,AG4,Y4} => {AB4}",0.265822784810127,0.875,1.975
"{A3,AB4,R3} => {AE4}",0.20253164556962,0.8,1.975
"{AB4,AG4,R3,Y4} => {AE4}",0.20253164556962,0.8,1.975
"{A3,AB4,R3,Y4} => {AE4}",0.20253164556962,0.8,1.975
"{A3,R3,Y4} => {Z4}",0.215189873417722,0.548387096774194,1.96920821114369
"{AE4,Y4} => {AD4}",0.20253164556962,0.571428571428571,1.96273291925466
"{A3,AB4} => {AD4}",0.20253164556962,0.571428571428571,1.96273291925466
"{K4,Y4} => {AD4}",0.20253164556962,0.571428571428571,1.96273291925466
"{A3,AG4,Y4} => {AD4}",0.20253164556962,0.571428571428571,1.96273291925466
"{A3,K4,Y4} => {B4}",0.227848101265823,0.72,1.96137931034483
"{AB4,O3} => {Q4}",0.20253164556962,0.842105263157895,1.95665634674923
"{A3,AB4} => {X4}",0.227848101265823,0.642857142857143,1.9532967032967
"{A3,AE4,Y4} => {AG4}",0.265822784810127,0.91304347826087,1.94947121034078
"{T4,U4} => {AB4}",0.240506329113924,0.863636363636364,1.94935064935065
"{AG4,Q4} => {AB4}",0.240506329113924,0.863636363636364,1.94935064935065
"{AG4,K4} => {AB4}",0.240506329113924,0.863636363636364,1.94935064935065
"{B4,Y4} => {AF4}",0.20253164556962,0.615384615384615,1.94461538461538
"{AE4,AG4} => {AF4}",0.20253164556962,0.615384615384615,1.94461538461538
"{A3,B4} => {X4}",0.20253164556962,0.64,1.94461538461538
"{J4,Y4} => {X4}",0.20253164556962,0.64,1.94461538461538
"{J4,Y4} => {I4}",0.20253164556962,0.64,1.94461538461538
"{AB4,Q4} => {T4}",0.20253164556962,0.64,1.94461538461538
"{A3,K4,Y4} => {X4}",0.20253164556962,0.64,1.94461538461538
"{A3,AB4} => {AE4}",0.278481012658228,0.785714285714286,1.93973214285714
"{A3,X4} => {AB4}",0.227848101265823,0.857142857142857,1.93469387755102
"{AE4,Y4} => {AB4}",0.30379746835443,0.857142857142857,1.93469387755102
"{AB4,Y4} => {AD4}",0.227848101265823,0.5625,1.9320652173913
"{AF4,Y4} => {AE4}",0.227848101265823,0.782608695652174,1.9320652173913
"{M4} => {AG4}",0.240506329113924,0.904761904761905,1.93178893178893
"{AB4,M4} => {AG4}",0.240506329113924,0.904761904761905,1.93178893178893
"{M4,Y4} => {AG4}",0.240506329113924,0.904761904761905,1.93178893178893
"{AB4,M4,Y4} => {AG4}",0.240506329113924,0.904761904761905,1.93178893178893
"{AE4,R3,Y4} => {AG4}",0.240506329113924,0.904761904761905,1.93178893178893
"{A3,AB4,AE4,Y4} => {AG4}",0.240506329113924,0.904761904761905,1.93178893178893
"{AG4} => {M4}",0.240506329113924,0.513513513513513,1.93178893178893
"{U4,Y4} => {AB4}",0.291139240506329,0.851851851851852,1.92275132275132
"{A3,AB4,R3} => {AG4}",0.227848101265823,0.9,1.92162162162162
"{A3,AB4,R3,Y4} => {AG4}",0.227848101265823,0.9,1.92162162162162
"{A3,AB4,Y4} => {AE4}",0.265822784810127,0.777777777777778,1.92013888888889
"{AB4} => {W4}",0.215189873417722,0.485714285714286,1.91857142857143
"{W4} => {AB4}",0.215189873417722,0.85,1.91857142857143
"{AB4,B4} => {K4}",0.215189873417722,0.85,1.91857142857143
"{AB4,B4,Y4} => {K4}",0.215189873417722,0.85,1.91857142857143
"{A3,AG4,K4} => {AB4}",0.215189873417722,0.85,1.91857142857143
"{AB4,AG4} => {X4}",0.215189873417722,0.62962962962963,1.91310541310541
"{U4,Y4} => {I4}",0.215189873417722,0.62962962962963,1.91310541310541
"{AB4,AG4} => {T4}",0.215189873417722,0.62962962962963,1.91310541310541
"{A3,Z4} => {AG4}",0.215189873417722,0.894736842105263,1.91038406827881
"{AB4,AD4} => {AG4}",0.215189873417722,0.894736842105263,1.91038406827881
"{AE4,U4} => {AG4}",0.215189873417722,0.894736842105263,1.91038406827881
"{A3,Y4,Z4} => {AG4}",0.215189873417722,0.894736842105263,1.91038406827881
"{A3,AE4,R3} => {AG4}",0.215189873417722,0.894736842105263,1.91038406827881
"{A3,AB4,K4} => {AG4}",0.215189873417722,0.894736842105263,1.91038406827881
