"date","high","low","weather","windDirection","windLevel","isRainy","city","url","title","now"
"2011-01-01","6","2","多云~雨夹雪","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:00.8134969"
"2011-01-02","6","2","多云","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:01.0451308"
"2011-01-03","7","2","多云~阴","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:01.0794830"
"2011-01-04","6","1","小雨","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:01.1040100"
"2011-01-05","5","0","阴~多云","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:01.2811256"
"2011-01-06","6","0","多云","北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:01.4677621"
"2011-01-07","7","2","多云","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:01.7364527"
"2011-01-08","7","4","多云~阴","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:01.8970657"
"2011-01-09","7","0","阴~多云","北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.1944842"
"2011-01-10","5","0","多云~阴","东北风~东风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.2250172"
"2011-01-11","6","2","多云","东风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.2805448"
"2011-01-12","7","3","多云~阴","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.3131328"
"2011-01-13","6","0","阴~多云","东北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.3391512"
"2011-01-14","5","-2","多云","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.3621678"
"2011-01-15","3","-1","多云","北风~东北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.3831824"
"2011-01-16","4","0","多云~阴","东北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.4071996"
"2011-01-26","7","2","阴","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.4297153"
"2011-01-29","4","-2","晴~多云","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.4582143"
"2011-01-30","4","-3","多云~晴","西北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.4797295"
"2011-01-31","7","-2","晴","西北风","微风~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201101.html","上海1月份天气|上海1月份气温|上海2011年1月份历史天气—全球天气网","2017-04-07 12:26:02.5037477"
"2011-02-01","9","1","多云","西南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:04.7361744"
"2011-02-02","11","2","晴","西南风","微风","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:04.9413195"
"2011-02-03","13","3","晴~多云","南风","微风~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.2000181"
"2011-02-04","14","4","晴","南风~北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.4016609"
"2011-02-05","15","5","晴~多云","北风~东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.4577011"
"2011-02-06","16","5","多云~晴","南风~北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.4797176"
"2011-02-07","15","10","多云~阴","东风~东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.5067370"
"2011-02-08","19","6","多云","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.5377575"
"2011-02-09","9","4","阴~小雨","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.5607863"
"2011-02-10","5","1","小雨~雨夹雪","东北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.5867930"
"2011-02-11","6","-1","多云","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.6098084"
"2011-02-12","5","0","多云~阴","北风~东北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.6328361"
"2011-02-13","4","0","阴","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.6628570"
"2011-02-14","4","-1","多云","北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.6838839"
"2011-02-15","6","3","晴~多云","东北风~东风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.7109001"
"2011-02-16","9","5","小雨","东南风~东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.7329160"
"2011-02-17","5","3","阴~多云","东北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.7579365"
"2011-02-18","6","2","多云~阴","北风~东北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.7809400"
"2011-02-19","8","3","阴~多云","北风~东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.8049572"
"2011-02-20","11","2","多云~晴","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:05.8289745"
"2011-02-21","12","5","晴","北风~东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.2843595"
"2011-02-22","13","7","晴~多云","东风~东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.3213879"
"2011-02-23","16","8","晴","东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.3509171"
"2011-02-24","18","9","晴~多云","东南风~东风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.3749338"
"2011-02-25","13","9","多云~阴","东北风~东南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.3984527"
"2011-02-26","15","11","小雨~阴","东南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.4299624"
"2011-02-27","20","7","多云~阵雨","西北风~北风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.4579851"
"2011-02-28","7","4","小雨","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201102.html","上海2月份天气|上海2月份气温|上海2011年2月份历史天气—全球天气网","2017-04-07 12:26:06.4815111"
"2011-03-01","6","0","阴~多云","北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.6414476"
"2011-03-02","8","1","晴","北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.8480259"
"2011-03-03","9","1","阴~多云","北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.8765346"
"2011-03-04","9","4","晴~多云","东北风~东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.8995623"
"2011-03-05","13","7","多云~小雨","东南风~南风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.9250675"
"2011-03-06","10","4","小雨~阴","北风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.9500986"
"2011-03-07","10","2","晴","北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.9756161"
"2011-03-08","15","5","晴~多云","西南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:08.9976317"
"2011-03-09","14","3","多云","北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.0201353"
"2011-03-10","13","6","晴~多云","东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.0449859"
"2011-03-11","17","9","晴~多云","南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.0714959"
"2011-03-12","17","10","多云","南风~东南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.0925218"
"2011-03-13","18","8","多云~阵雨","东南风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.6505726"
"2011-03-14","14","4","小雨","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.6848720"
"2011-03-15","9","2","阴~多云","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.7103901"
"2011-03-16","12","4","多云~晴","西北风~东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.7339067"
"2011-03-17","16","6","晴~多云","东南风~南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.7569218"
"2011-03-18","15","9","阴","东南风~南风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.7799393"
"2011-03-19","16","12","阵雨","南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.8181723"
"2011-03-20","16","7","阵雨~中雨","东北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.8441756"
"2011-03-21","8","5","中雨~小雨","北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.8656896"
"2011-03-22","9","3","小雨~多云","北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.8878569"
"2011-03-23","13","6","晴~多云","东风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.9118742"
"2011-03-24","16","5","多云","南风~北风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.9441859"
"2011-03-25","13","5","晴~多云","东北风~东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.9654993"
"2011-03-26","15","7","晴~多云","西南风~南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:09.9915176"
"2011-03-27","17","8","晴~多云","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:10.0135409"
"2011-03-28","19","9","晴~多云","西南风~北风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:10.0393925"
"2011-03-29","14","6","多云~晴","东北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:10.0694129"
"2011-03-30","16","7","晴~多云","南风~东南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:10.0954316"
"2011-03-31","19","9","晴~多云","东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201103.html","上海3月份天气|上海3月份气温|上海2011年3月份历史天气—全球天气网","2017-04-07 12:26:10.1174474"
"2011-04-01","21","10","多云~阴","东南风~东风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:12.3465753"
"2011-04-02","16","7","阴~小雨","东北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:12.9161721"
"2011-04-03","9","6","小雨~阴","东北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:12.9456810"
"2011-04-04","14","7","晴","东北风~东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:12.9682091"
"2011-04-05","16","9","晴~多云","东北风~东风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:12.9937241"
"2011-04-06","18","12","多云~小雨","东南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.0302499"
"2011-04-07","15","11","小雨~阴","北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.0607717"
"2011-04-08","19","9","多云","东风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.0837795"
"2011-04-09","21","12","多云","东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.1062991"
"2011-04-10","23","12","多云~阴","东南风~东北风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.1478627"
"2011-04-11","17","9","多云","东北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.1695430"
"2011-04-12","21","12","晴~多云","东南风~南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.1950510"
"2011-04-13","21","14","多云","南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.2210791"
"2011-04-14","27","17","多云~阴","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.2461008"
"2011-04-15","27","13","雷阵雨","南风~东北风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.2716063"
"2011-04-16","18","11","阴~多云","东北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.2946320"
"2011-04-17","21","13","多云~阴","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.3171528"
"2011-04-18","20","10","晴","西北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.3391552"
"2011-04-19","20","10","晴","北风~南风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.3641840"
"2011-04-20","22","14","晴~多云","南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.3881899"
"2011-04-21","20","13","阵雨~雷阵雨","南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.4124515"
"2011-04-22","17","10","阴~多云","北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.8666413"
"2011-04-23","22","12","晴~多云","西南风~南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.9431949"
"2011-04-24","23","14","多云~晴","西北风~南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.9712147"
"2011-04-25","27","17","晴","南风~西南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:13.9962324"
"2011-04-26","33","16","多云~雷阵雨","西南风~北风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:14.0186100"
"2011-04-27","23","11","阴~多云","北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:14.0441281"
"2011-04-28","22","14","晴~多云","东南风~南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:14.0686588"
"2011-04-29","27","19","晴~阴","南风","5-6级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:14.0926738"
"2011-04-30","29","17","雷阵雨","南风~北风","4-5级~3-4级","0","上海","http://lishi.tianqi.com/shanghai/201104.html","上海4月份天气|上海4月份气温|上海2011年4月份历史天气—全球天气网","2017-04-07 12:26:14.1161793"
"2011-05-01","27","14","多云","东北风~东风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:18.8627839"
"2011-05-02","23","13","多云~雷阵雨","东南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:18.8969263"
"2011-05-03","18","13","阵雨~阴","东北风~东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:18.9359539"
"2011-05-04","21","14","阴~多云","东南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:18.9738918"
"2011-05-05","25","17","多云","东南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:18.9979193"
"2011-05-06","28","19","多云","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.0217362"
"2011-05-07","33","19","多云","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.0462538"
"2011-05-08","33","22","多云","东南风~南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.0692698"
"2011-05-09","33","24","多云","南风","4-5级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.0917980"
"2011-05-10","34","19","雷阵雨","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.1243093"
"2011-05-11","23","17","阵雨~阴","北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.1488357"
"2011-05-12","25","16","阴~多云","西北风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.6364657"
"2011-05-13","28","18","晴","西风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.6659960"
"2011-05-14","28","19","多云","西风~南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.7040380"
"2011-05-15","29","19","多云~阴","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.7500580"
"2011-05-16","29","18","多云","南风","3-4级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.7755761"
"2011-05-17","31","20","晴~多云","南风","3-4级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.8005940"
"2011-05-18","32","21","多云~晴","南风","5-6级~4-5级","0","上海","http://lishi.tianqi.com/shanghai/201105.html","上海5月份天气|上海5月份气温|上海2011年5月份历史天气—全球天气网","2017-04-07 12:26:19.8226099"
